,production_budget,worldwide_gross,title_year,aspect_ratio,duration.1,cast_total_facebook_likes,budget,imdb_score
2022,20000000.0,74180745.0,2007.0,2.35,128.0,904.0,20000000.0,7.6
2023,20000000.0,16612072.0,2004.0,2.35,84.0,2915.0,20000000.0,5.8
2024,20000000.0,17430594.0,2003.0,1.85,101.0,2698.0,20000000.0,5.6
2025,20000000.0,15473333.0,1965.0,2.76,225.0,1934.0,20000000.0,6.6
2026,20000000.0,18250106.0,2000.0,1.85,98.0,1189.0,20000000.0,5.3
2027,20000000.0,19121531.0,2009.0,1.85,105.0,2327.0,40455386.33009198,7.4
2028,20000000.0,33943049.0,2012.0,2.35,95.0,1414.0,20000000.0,6.1
2029,20000000.0,36720752.0,2008.0,1.85,88.0,2857.0,25000000.0,1.9
2030,20000000.0,30163785.0,2011.0,1.85,117.0,15713.0,20000000.0,6.0
2031,20000000.0,13801755.0,1997.0,1.85,94.0,15183.0,20000000.0,6.6
2032,20000000.0,35472739.0,2009.0,1.85,96.0,30541.0,20000000.0,6.2
2033,20000000.0,32632668.0,2015.0,2.35,101.0,16926.0,20000000.0,6.6
2034,20000000.0,14566246.0,2004.0,1.85,99.0,1189.0,40000000.0,4.8
2035,20000000.0,13725032.0,2006.0,2.35,123.0,908.0,20000000.0,6.3
2036,20000000.0,13383747.0,1994.0,1.85,98.0,4302.0,20000000.0,7.5
2037,20000000.0,29843245.0,2008.0,1.85,102.0,500.0,20000000.0,6.7
2038,20000000.0,26348203.0,2002.0,2.35,101.0,3431.0,30000000.0,7.1
2039,20000000.0,23390380.0,2016.0,2.35,115.0,27214.0,20000000.0,6.3
2040,20000000.0,15466961.0,2005.0,1.85,102.0,13156.0,22000000.0,6.6
2041,20000000.0,12398628.0,2002.0,2.35,94.0,2880.0,20000000.0,6.1
2042,20000000.0,17306648.0,2009.0,2.35,108.0,2799.0,22000000.0,5.6
2043,20000000.0,28270399.0,2010.0,2.35,116.0,20258.0,20000000.0,7.2
2044,20000000.0,11744960.0,1994.0,1.85,93.0,1151.0,20000000.0,4.3
2045,20000000.0,30894247.0,2008.0,2.35,102.0,1778.0,20000000.0,6.4
2046,20000000.0,27836366.0,2005.0,1.85,103.0,5637.0,20000000.0,7.1
2047,20000000.0,10686841.0,1997.0,1.85,96.0,11867.0,20000000.0,7.4
2048,20000000.0,10570375.0,1999.0,1.37,98.0,4843.0,20000000.0,6.1
2049,20000000.0,10555348.0,1989.0,2.35,106.0,24887.0,20000000.0,6.0
2050,20000000.0,34600000.0,1996.0,1.85,101.0,1614.0,20000000.0,6.8
2051,20000000.0,16907831.0,2007.0,2.35,111.0,3309.0,20000000.0,6.8
2052,20000000.0,9208876.0,2009.0,2.35,99.0,23409.0,21000000.0,7.2
2053,20000000.0,9355369.0,2004.0,2.35,88.0,1343.0,20000000.0,1.9
2054,20000000.0,16723377.0,2013.0,1.85,110.0,3177.0,20000000.0,5.0
2055,20000000.0,10393696.0,2005.0,1.85,83.0,1019.0,33000000.0,5.5
2056,20000000.0,8135024.0,2007.0,1.85,91.0,2700.0,20000000.0,4.5
2057,20000000.0,8692898.0,2014.0,1.85,148.0,707.0,20000000.0,6.7
2058,20000000.0,8047525.0,2004.0,1.85,108.0,2730.0,20000000.0,6.3
2059,20000000.0,18273009.0,2013.0,1.85,107.0,2848.0,20000000.0,5.6
2060,20000000.0,8000000.0,1969.0,2.35,154.0,2172.0,20000000.0,7.0
2061,20000000.0,28058652.0,2006.0,1.85,77.0,2185.0,20000000.0,2.8
2062,20000000.0,7022183.0,2008.0,2.35,83.0,2907.0,12000000.0,4.3
2063,20000000.0,6882696.0,2003.0,2.35,100.0,1267.0,22000000.0,6.2
2064,20000000.0,6947084.0,2008.0,2.35,87.0,4218.0,20000000.0,5.3
2065,20000000.0,7965983.0,2015.0,2.35,106.0,5705.0,20000000.0,7.4
2066,20000000.0,6201757.0,1999.0,1.66,154.0,1690.0,10000000.0,7.4
2067,20000000.0,8300821.0,2012.0,1.85,116.0,21200.0,20000000.0,7.2
2068,20000000.0,6071433.0,2014.0,2.35,125.0,3979.0,20000000.0,7.0
2069,20000000.0,14807531.0,2011.0,1.85,99.0,23755.0,15000000.0,6.5
2070,20000000.0,7405084.0,2006.0,1.85,100.0,39507.0,8700000.0,7.1
2071,20000000.0,12967829.0,2009.0,2.35,111.0,1573.0,20000000.0,6.4
2072,20000000.0,8178569.0,2005.0,2.35,94.0,838.0,20000000.0,2.3
2073,20000000.0,14603001.0,2004.0,1.85,100.0,2295.0,20000000.0,6.1
2074,20000000.0,4453327.0,2008.0,2.35,114.0,3493.0,20000000.0,6.5
2075,20000000.0,4504111.0,2008.0,2.35,119.0,64.0,20000000.0,7.0
2076,20000000.0,12397613.0,2007.0,2.35,135.0,36398.0,20000000.0,7.0
2077,20000000.0,25361206.0,2012.0,2.35,93.0,30134.0,20000000.0,4.9
2078,20000000.0,5531756.0,2008.0,2.35,114.0,3014.0,20000000.0,6.9
2079,20000000.0,4383538.0,2008.0,2.35,124.0,24732.0,21000000.0,7.5
2080,20000000.0,8361736.0,2003.0,2.35,114.0,1776.0,20000000.0,6.9
2081,20000000.0,2000000.0,1980.0,2.35,124.0,1462.0,20000000.0,4.5
2082,20000000.0,5313608.0,2005.0,2.35,104.0,2129.0,2000000.0,7.4
2083,20000000.0,1646664.0,2003.0,1.85,80.0,2467.0,20000000.0,2.8
2084,20000000.0,5345869.0,2002.0,2.35,107.0,25088.0,20000000.0,7.5
2085,20000000.0,6093725.0,2010.0,2.35,107.0,1577.0,20000000.0,5.1
2086,20000000.0,1065907.0,2012.0,2.1269761542364285,88.0,1978.0,20000000.0,6.7
2087,20000000.0,8221700.0,2008.0,2.35,125.0,1003.0,40000000.0,7.1
2088,20000000.0,2282710.0,2000.0,2.35,115.0,11433.0,24000000.0,6.4
2089,20000000.0,873617.0,2010.0,1.85,101.0,39515.0,40455386.33009198,6.3
2090,20000000.0,3407430.0,2015.0,2.35,122.0,22319.0,10000000.0,5.3
2091,20000000.0,10468867.0,2004.0,1.85,103.0,991.0,2127519898.0,6.9
2092,20000000.0,375474.0,2005.0,2.35,101.0,20354.0,20000000.0,6.2
2093,20000000.0,305070.0,1994.0,2.35,107.0,1592.0,20000000.0,6.4
2094,20000000.0,277943.0,2010.0,2.35,110.0,3785.0,20000000.0,5.4
2095,20000000.0,47300771.0,2008.0,2.35,86.0,82.0,40455386.33009198,6.5
2096,20000000.0,26146072.0,1998.0,2.35,118.0,182.0,140000000.0,6.0
2097,20000000.0,5694213.0,2002.0,1.85,100.0,15612.0,22000000.0,5.5
2098,20000000.0,14883495.0,2015.0,2.35,106.0,10982.0,40455386.33009198,5.7
2099,20000000.0,23346219.0,2012.0,1.78,83.0,15680.0,20000000.0,5.8
2100,20000000.0,22139590.0,2008.0,2.35,102.0,1113.0,25000000.0,6.2
2101,20000000.0,5918742.0,2007.0,1.85,7.0,726.0,13000.0,5.2
2102,20000000.0,774905.0,2015.0,2.35,96.0,17957.0,20000000.0,5.6
2103,19700000.0,16498827.0,2008.0,1.85,184.0,1601.0,20000000.0,7.4
2104,19400000.0,15118795.0,2006.0,2.35,125.0,2608.0,19400000.0,7.5
2105,19200000.0,5617460.0,2013.0,2.35,105.0,16355.0,27220000.0,6.4
2106,19100000.0,2406666.0,2011.0,2.35,109.0,35561.0,15000000.0,7.1
2107,19000000.0,385524862.0,1985.0,1.18,116.0,3230.0,19000000.0,8.5
2108,19000000.0,424200000.0,1990.0,2.35,236.0,2398.0,22000000.0,8.0
2109,19000000.0,215448997.0,2011.0,1.85,97.0,5547.0,20000000.0,5.7
2110,19000000.0,58571513.0,1989.0,1.85,113.0,15914.0,19000000.0,6.8
2111,19000000.0,101564935.0,2003.0,1.85,95.0,2020.0,18000000.0,5.4
2112,19000000.0,51733921.0,2009.0,1.85,113.0,1465.0,13000000.0,4.1
2113,19000000.0,70164105.0,2004.0,1.85,95.0,3092.0,20000000.0,5.9
2114,19000000.0,44414369.0,1980.0,1.37,146.0,2560.0,19000000.0,8.4
2115,19000000.0,68467960.0,2001.0,1.33,91.0,3023.0,20000000.0,5.5
2116,19000000.0,65090541.0,1999.0,1.37,93.0,2872.0,19000000.0,5.6
2117,19000000.0,56445534.0,2010.0,2.35,101.0,2609.0,20000000.0,6.5
2118,19000000.0,32618920.0,2010.0,2.35,100.0,4094.0,19000000.0,6.4
2119,19000000.0,76086711.0,2013.0,2.35,131.0,1985.0,19000000.0,7.6
2120,19000000.0,34352162.0,2002.1307333823888,1.33,43.0,1462.0,40455386.33009198,6.6
2121,19000000.0,15911332.0,2000.0,1.85,85.0,2429.0,19000000.0,3.6
2122,19000000.0,8123860.0,2013.0,2.35,118.0,635.0,40455386.33009198,6.2
2123,19000000.0,7576604.0,2011.0,2.35,97.0,5519.0,23000000.0,6.3
2124,19000000.0,5714913.0,2012.0,2.35,121.0,3260.0,40455386.33009198,6.4
2125,19000000.0,4750000.0,1964.0,2.2,172.0,1131.0,19000000.0,6.7
2126,19000000.0,2119994.0,1993.0,1.85,92.0,2.0,19000000.0,5.7
2127,19000000.0,1353824.0,1996.0,1.85,116.0,14579.0,19000000.0,6.3
2128,18975000.0,47751015.0,2005.0,2.35,97.0,1876.0,15000000.0,6.2
2129,18500000.0,109175673.0,2005.0,2.35,90.0,120797.0,19000000.0,6.0
2130,18500000.0,22498520.0,2002.0,1.85,81.0,25489.0,19000000.0,7.7
2131,18500000.0,32679264.0,2009.0,1.85,100.0,7252.0,18500000.0,6.4
2132,18500000.0,13711903.0,1998.0,2.35,118.0,43105.0,18500000.0,7.7
2133,18000000.0,270594534.0,2014.0,2.35,97.0,2771.0,18000000.0,6.4
2134,18000000.0,351620129.0,1994.0,1.85,114.0,2085.0,18000000.0,6.9
2135,18000000.0,151668774.0,1988.0,1.85,130.0,28018.0,18000000.0,7.3
2136,18000000.0,141809235.0,2001.0,2.35,96.0,4380.0,18000000.0,6.2
2137,18000000.0,130953026.0,2004.0,1.85,97.0,5032.0,17000000.0,7.0
2138,18000000.0,87000000.0,1984.0,2.35,105.0,14762.0,17000000.0,6.6
2139,18000000.0,144529078.0,2005.0,2.35,122.0,2759.0,20000000.0,6.7
2140,18000000.0,92935067.0,1999.0,1.85,88.0,2604.0,17000000.0,5.7
2141,18000000.0,65842412.0,2004.0,1.85,106.0,3956.0,18000000.0,5.7
2142,18000000.0,92357499.0,2005.0,1.85,103.0,1615.0,17000000.0,6.3
2143,18000000.0,77147031.0,2003.0,1.85,98.0,3151.0,18000000.0,7.1
2144,18000000.0,91651017.0,2016.0,2.35,94.0,2259.0,18000000.0,6.1
2145,18000000.0,67683989.0,1997.0,2.35,68.0,10557.0,17000000.0,7.0
2146,18000000.0,73695194.0,2011.0,2.35,99.0,3567.0,21000000.0,6.6
2147,18000000.0,51973029.0,1984.0,2.35,180.0,3076.0,18000000.0,8.3
2148,18000000.0,57193655.0,2008.0,2.35,89.0,4867.0,20000000.0,3.9
2149,18000000.0,47158652.0,2011.0,2.35,106.0,5024.0,18000000.0,7.1
2150,18000000.0,57490024.0,2003.0,1.85,113.0,1310.0,18000000.0,6.7
2151,18000000.0,103215094.0,2014.0,1.85,119.0,21668.0,18000000.0,7.8
2152,18000000.0,41382841.0,1986.0,1.85,103.0,14672.0,18000000.0,6.3
2153,18000000.0,41300105.0,2001.0,2.35,131.0,3261.0,19800000.0,7.3
2154,18000000.0,102912961.0,2013.0,2.35,98.0,1353.0,18000000.0,7.3
2155,18000000.0,77635035.0,2006.0,2.35,111.0,313.0,15000000.0,7.6
2156,18000000.0,62646763.0,2003.0,1.85,94.0,4868.0,25000000.0,5.3
2157,18000000.0,26936265.0,1996.0,1.85,81.0,2653.0,18000000.0,5.3
2158,18000000.0,26400000.0,1984.0,2.35,103.0,2481.0,18000000.0,5.8
2159,18000000.0,42167286.0,2015.0,2.35,107.0,10691.0,17000000.0,5.7
2160,18000000.0,24911670.0,1970.0,2.35,122.0,2032.0,18000000.0,7.2
2161,18000000.0,27148898.0,2009.0,2.35,86.0,727.0,18000000.0,5.8
2162,18000000.0,23380203.0,1980.0,1.85,121.0,23008.0,18000000.0,8.3
2163,18000000.0,36133014.0,2009.0,1.85,109.0,4947.0,18000000.0,5.6
2164,18000000.0,80227619.0,2009.0,2.35,123.0,5734.0,18000000.0,5.0
2165,18000000.0,19739000.0,1985.0,1.85,109.0,605.0,18000000.0,6.8
2166,18000000.0,60217171.0,2010.0,1.85,94.0,11984.0,18000000.0,7.6
2167,18000000.0,29934477.0,2000.0,1.85,94.0,23283.0,18000000.0,6.7
2168,18000000.0,21361109.0,2000.0,2.35,115.0,1201.0,18000000.0,6.7
2169,18000000.0,16959614.0,2004.0,1.85,91.0,18711.0,18000000.0,5.2
2170,18000000.0,23889158.0,2001.0,2.35,125.0,21622.0,18000000.0,7.5
2171,18000000.0,19685588.0,2009.0,1.85,90.0,16004.0,18000000.0,6.5
2172,18000000.0,17360801.0,2014.0,2.35,94.0,1673.0,18000000.0,5.7
2173,18000000.0,16382538.0,2009.0,1.85,102.0,4072.0,18000000.0,5.3
2174,18000000.0,13747234.0,1981.0,2.35,107.0,1067.0,18000000.0,7.4
2175,18000000.0,27491653.0,2001.0,2.35,109.0,14995.0,18000000.0,6.1
2176,18000000.0,13400000.0,1981.0,2.35,98.0,927.0,18000000.0,5.0
2177,18000000.0,14189810.0,2013.0,2.35,111.0,39307.0,18000000.0,6.9
2178,18000000.0,11813989.0,2013.0,2.35,90.0,676.0,18000000.0,4.4
2179,18000000.0,16011975.0,1997.0,1.85,112.0,1466.0,18000000.0,7.5
2180,18000000.0,14488705.0,2004.0,1.85,104.0,847.0,18000000.0,7.1
2181,18000000.0,7190505.0,1989.0,1.37,105.0,2368.0,18000000.0,5.5
2182,18000000.0,6734844.0,2000.0,1.85,114.0,856.0,1500000.0,7.9
2183,18000000.0,15696146.0,2009.0,2.35,112.0,1341.0,13000000.0,7.0
2184,18000000.0,6000000.0,1981.0,2.35,108.0,1263.0,18000000.0,6.7
2185,18000000.0,5828466.0,1994.0,1.85,127.0,56585.0,18000000.0,7.9
2186,18000000.0,27794339.0,2008.0,2.35,114.0,46944.0,18000000.0,7.3
2187,18000000.0,5675599.0,1982.0,1.85,99.0,1356.0,20000000.0,3.5
2188,18000000.0,17026609.0,2009.0,1.85,117.0,1598.0,40455386.33009198,7.4
2189,18000000.0,23910210.0,2013.0,2.35,116.0,39463.0,18000000.0,7.1
2190,18000000.0,6841142.0,2016.0,2.35,112.0,5671.0,18000000.0,6.7
2191,18000000.0,9082906.0,2013.0,2.35,93.0,1083.0,40455386.33009198,7.2
2192,18000000.0,13203044.0,2003.0,2.35,108.0,14843.0,18000000.0,6.4
2193,18000000.0,2483790.0,2002.1307333823888,2.1269761542364285,60.0,1906.0,40455386.33009198,6.7
2194,18000000.0,676698.0,2002.0,1.85,103.0,4094.0,18000000.0,7.2
2195,18000000.0,315000.0,2008.0,2.35,98.0,2215.0,18000000.0,5.1
2196,18000000.0,627422.0,2009.0,2.35,114.0,198.0,18000000.0,5.5
2197,18000000.0,6784.0,2016.0,2.1269761542364285,92.0,3212.0,18000000.0,5.2
2198,17900000.0,6905861.0,1985.0,2.35,89.0,1243.0,17900000.0,5.0
2199,17700000.0,14518884.0,2012.0,2.35,114.0,25804.0,14000000.0,6.2
2200,17500000.0,169955142.0,2007.0,1.85,119.0,17584.0,20000000.0,7.6
2201,17500000.0,90508336.0,2009.0,1.85,103.0,3699.0,40455386.33009198,4.1
2202,17500000.0,148586910.0,2008.0,1.85,98.0,816.0,23000000.0,6.2
2203,17500000.0,109843390.0,2005.0,1.85,80.0,14385.0,17500000.0,6.5
2204,17500000.0,99135571.0,2007.0,2.35,94.0,2124.0,24000000.0,6.3
2205,17500000.0,36521223.0,2004.0,2.35,121.0,4142.0,17500000.0,8.1
2206,17500000.0,20159316.0,2006.0,2.35,110.0,35345.0,17500000.0,6.3
2207,17500000.0,7285135.0,2013.0,2.35,93.0,1373.0,17500000.0,4.4
2208,17500000.0,325491.0,2002.0,1.85,116.0,245.0,17500000.0,6.0
2209,17000000.0,207765056.0,2001.0,1.85,101.0,956.0,17000000.0,7.6
2210,17000000.0,183316455.0,1986.0,1.85,154.0,4228.0,18500000.0,8.4
2211,17000000.0,136890774.0,2014.0,1.85,104.0,3627.0,17000000.0,6.5
2212,17000000.0,125250091.0,1997.0,2.35,99.0,50284.0,17000000.0,5.6
2213,17000000.0,72045477.0,1964.0,2.2,170.0,1164.0,17000000.0,7.9
2214,17000000.0,109793192.0,2004.0,1.85,126.0,2170.0,12000000.0,7.5
2215,17000000.0,72835710.0,2013.0,2.35,123.0,5306.0,17000000.0,6.7
2216,17000000.0,116044347.0,2012.0,1.85,112.0,12676.0,17000000.0,7.2
2217,17000000.0,97778356.0,2013.0,2.35,96.0,673.0,17000000.0,6.5
2218,17000000.0,45707924.0,2015.0,2.35,129.0,952.0,17000000.0,7.4
2219,17000000.0,70355813.0,2006.0,2.35,108.0,4500.0,15000000.0,6.4
2220,17000000.0,95092667.0,2002.0,1.85,96.0,3294.0,17000000.0,5.6
2221,17000000.0,57263440.0,2006.0,2.35,109.0,19410.0,17000000.0,6.7
2222,17000000.0,30331165.0,1998.0,1.85,82.0,9271.0,17000000.0,6.2
2223,17000000.0,38028230.0,2011.0,2.35,86.0,17396.0,17000000.0,5.6
2224,17000000.0,24719879.0,2010.0,2.35,99.0,4797.0,40455386.33009198,4.9
2225,17000000.0,23734486.0,2003.0,2.35,98.0,2713.0,17000000.0,5.6
2226,17000000.0,21170563.0,2006.0,2.35,105.0,1538.0,40455386.33009198,6.0
2227,17000000.0,19693891.0,2001.0,1.85,108.0,3344.0,34000000.0,4.9
2228,17000000.0,16316273.0,1998.0,1.85,121.0,2365.0,17000000.0,7.5
2229,17000000.0,15680099.0,2006.0,1.33,89.0,2135.0,4000000.0,3.1
2230,17000000.0,11634458.0,1999.0,1.85,73.0,2020.0,17000000.0,5.8
2231,17000000.0,11227824.0,1987.0,2.35,134.0,3007.0,17000000.0,3.6
2232,17000000.0,10000000.0,1963.0,2.2,154.0,1567.0,9000000.0,6.8
2233,17000000.0,20465206.0,2009.0,1.85,98.0,2016.0,17000000.0,5.9
2234,17000000.0,16510971.0,2006.0,1.85,107.0,5992.0,19000000.0,5.5
2235,17000000.0,8607815.0,2007.0,1.85,94.0,760.0,40455386.33009198,3.3
2236,17000000.0,9729088.0,2006.0,2.35,122.0,27381.0,17000000.0,7.4
2237,17000000.0,10637281.0,2012.0,2.35,83.0,730.0,17000000.0,4.1
2238,17000000.0,2694071.0,2004.0,2.35,128.0,1727.0,40455386.33009198,6.7
2239,17000000.0,2315000.0,1986.0,1.85,97.0,805.0,17000000.0,3.0
2240,17000000.0,2110050.0,1981.0,2.35,102.0,1262.0,17000000.0,6.4
2241,17000000.0,364607.0,2006.0,2.35,160.0,2340.0,17000000.0,5.5
2242,17000000.0,766112.0,2014.0,2.1269761542364285,120.0,14492.0,17000000.0,6.6
2243,16800000.0,7155967.0,2016.0,2.35,111.0,824.0,18500000.0,5.4
2244,16800000.0,2281089.0,2006.0,1.85,122.0,25173.0,16800000.0,6.5
2245,16500000.0,58011485.0,1991.0,1.85,102.0,5433.0,16500000.0,6.8
2246,16500000.0,43848100.0,1987.0,1.85,126.0,1607.0,15000000.0,7.4
2247,16500000.0,134993774.0,1995.0,1.85,136.0,41059.0,16500000.0,7.7
2248,16500000.0,39380876.0,2007.0,2.35,120.0,12554.0,16500000.0,7.1
2249,16500000.0,16157923.0,2003.0,1.85,126.0,2282.0,15000000.0,7.6
2250,16500000.0,13636339.0,2007.0,2.35,108.0,2785.0,16500000.0,6.3
2251,16400000.0,239500000.0,1989.0,1.85,128.0,51609.0,16400000.0,8.0
2252,16000000.0,246400000.0,1994.0,1.85,113.0,2985.0,16000000.0,7.3
2253,16000000.0,92831115.0,1989.0,1.85,89.0,485.0,16000000.0,7.6
2254,16000000.0,119739110.0,2000.0,1.85,94.0,3889.0,15600000.0,6.5
2255,16000000.0,53977250.0,1982.0,1.85,129.0,2330.0,16000000.0,7.8
2256,16000000.0,54294169.0,1999.0,1.85,106.0,23369.0,16000000.0,6.4
2257,16000000.0,68582095.0,2012.0,1.85,94.0,27911.0,16000000.0,7.8
2258,16000000.0,128256712.0,2011.0,1.33,100.0,4606.0,15000000.0,8.0
2259,16000000.0,78208812.0,2009.0,2.35,89.0,12183.0,16000000.0,4.8
2260,16000000.0,78208812.0,2009.0,2.35,89.0,12183.0,16000000.0,4.8
2261,16000000.0,40363530.0,2002.0,1.85,80.0,3058.0,16000000.0,3.3
2262,16000000.0,50517763.0,2006.0,1.85,83.0,26402.0,16000000.0,5.9
2263,16000000.0,52545707.0,2011.0,2.35,91.0,5349.0,16000000.0,4.8
2264,16000000.0,43057552.0,2001.0,1.85,94.0,4194.0,35000000.0,5.4
2265,16000000.0,29090445.0,1991.0,1.85,110.0,874.0,15000000.0,5.5
2266,16000000.0,28734552.0,2001.0,1.85,130.0,3107.0,16000000.0,6.4
2267,16000000.0,30987695.0,2001.0,1.85,91.0,2543.0,17700000.0,5.9
2268,16000000.0,50103808.0,2008.0,1.85,114.0,3485.0,16500000.0,4.9
2269,16000000.0,81742618.0,2007.0,2.35,121.0,485.0,8000000.0,7.9
2270,16000000.0,104504817.0,2008.0,1.85,96.0,19894.0,15500000.0,7.2
2271,16000000.0,56506120.0,2010.0,1.85,113.0,22088.0,16000000.0,7.2
2272,16000000.0,21657770.0,2002.0,1.85,109.0,2572.0,16000000.0,7.2
2273,16000000.0,31943401.0,2009.0,1.85,107.0,24805.0,16000000.0,5.1
2274,16000000.0,15980376.0,2000.0,1.85,96.0,11078.0,16000000.0,5.6
2275,16000000.0,14792779.0,1987.0,1.85,88.0,1653.0,16000000.0,7.6
2276,16000000.0,14108518.0,2003.0,1.85,101.0,1882.0,16000000.0,5.7
2277,16000000.0,14553807.0,2004.0,1.85,92.0,3935.0,16000000.0,4.4
2278,16000000.0,13854000.0,1988.0,1.85,105.0,14677.0,20000000.0,5.2
2279,16000000.0,11810854.0,1999.0,2.35,100.0,2389.0,16000000.0,7.0
2280,16000000.0,11540112.0,2004.0,1.85,97.0,3835.0,40455386.33009198,3.6
2281,16000000.0,12900000.0,1986.0,1.85,110.0,1852.0,16000000.0,7.2
2282,16000000.0,14839383.0,2002.0,1.85,112.0,12766.0,16000000.0,6.6
2283,16000000.0,4734235.0,2000.0,1.85,112.0,1227.0,15000000.0,6.0
2284,16000000.0,4217115.0,1999.0,2.35,95.0,2518.0,15000000.0,6.8
2285,16000000.0,8120148.0,2007.0,2.35,118.0,1889.0,16000000.0,7.2
2286,16000000.0,3442853.0,2014.0,2.35,122.0,2896.0,16000000.0,6.6
2287,16000000.0,7585011.0,2013.0,2.35,120.0,11019.0,16000000.0,6.6
2288,16000000.0,1686429.0,1997.0,1.85,97.0,3100.0,16000000.0,2.8
2289,16000000.0,2814566.0,2005.0,1.66,135.0,2096.0,16000000.0,6.7
2290,16000000.0,1467278.0,2009.0,2.35,161.0,943.0,13000000.0,7.3
2291,16000000.0,31631.0,2008.0,2.35,92.0,11091.0,15000000.0,6.2
2292,16000000.0,47707417.0,2009.0,1.85,93.0,4453.0,16000000.0,8.1
2293,16000000.0,1844228.0,2013.0,2.35,110.0,5273.0,16000000.0,6.7
2294,15600000.0,13771817.0,2002.0,1.85,91.0,3104.0,15600000.0,4.5
2295,15500000.0,1693000.0,2002.0,1.66,115.0,699.0,40455386.33009198,6.6
2296,15500000.0,1237615.0,2005.0,1.85,93.0,4329.0,15500000.0,5.9
2297,15500000.0,517262.0,2001.0,2.35,94.0,3583.0,40455386.33009198,6.5
2298,15500000.0,318623.0,2008.0,2.35,102.0,30978.0,15500000.0,6.8
2299,15300000.0,7000000.0,2001.0,2.35,94.0,303.0,15300000.0,6.6
2300,15250000.0,12930343.0,2006.0,1.85,95.0,1120.0,15500000.0,6.5
2301,15000000.0,476684675.0,1990.0,1.85,103.0,7521.0,18000000.0,7.5
2302,15000000.0,316300000.0,1984.0,1.85,105.0,3464.0,14000000.0,7.3
2303,15000000.0,356800601.0,1986.0,1.33,110.0,13069.0,15000000.0,6.9
2304,15000000.0,177200000.0,1982.0,2.35,116.0,14701.0,22000000.0,7.4
2305,15000000.0,167780960.0,1987.0,1.85,102.0,21499.0,11000000.0,5.9
2306,15000000.0,430821168.0,2010.0,1.85,118.0,15732.0,15000000.0,8.0
2307,15000000.0,356258047.0,1999.0,2.35,122.0,19078.0,15000000.0,8.4
2308,15000000.0,213514672.0,2000.0,2.35,120.0,129.0,15000000.0,7.9
2309,15000000.0,216600000.0,1988.0,1.85,107.0,2151.0,15000000.0,6.0
2310,15000000.0,173046663.0,1996.0,2.35,103.0,1212.0,15000000.0,7.2
2311,15000000.0,93589701.0,1985.0,1.85,154.0,2592.0,15000000.0,7.8
2312,15000000.0,227773686.0,2014.0,2.35,114.0,20295.0,14000000.0,8.1
2313,15000000.0,73326666.0,1988.0,1.85,92.0,1953.0,15000000.0,7.5
2314,15000000.0,148095566.0,2013.0,1.85,100.0,1949.0,20000000.0,6.2
2315,15000000.0,69847348.0,1980.0,1.85,109.0,2419.0,10000000.0,6.1
2316,15000000.0,67182787.0,1980.0,1.85,124.0,2667.0,40455386.33009198,7.5
2317,15000000.0,76954311.0,2010.0,1.85,94.0,20154.0,15000000.0,6.2
2318,15000000.0,128885873.0,2006.0,1.85,94.0,486.0,9800000.0,7.3
2319,15000000.0,55934178.0,2007.0,1.85,113.0,6510.0,15000000.0,5.6
2320,15000000.0,128955898.0,2012.0,2.35,95.0,11946.0,17000000.0,6.4
2321,15000000.0,50003303.0,1994.0,1.85,115.0,29370.0,15000000.0,7.3
2322,15000000.0,50000000.0,1978.0,2.35,183.0,34025.0,15000000.0,8.2
2323,15000000.0,67215435.0,2006.0,2.35,87.0,2452.0,15000000.0,5.0
2324,15000000.0,52461017.0,2002.0,1.85,88.0,3707.0,15000000.0,5.4
2325,15000000.0,52461017.0,2002.0,1.85,88.0,3707.0,15000000.0,5.4
2326,15000000.0,63706632.0,1997.0,1.85,120.0,40117.0,10000000.0,6.9
2327,15000000.0,55534455.0,2003.0,2.35,94.0,3423.0,17000000.0,5.3
2328,15000000.0,61788393.0,2015.0,2.35,98.0,4567.0,15000000.0,6.2
2329,15000000.0,57586606.0,2012.0,1.85,109.0,27788.0,7000000.0,7.7
2330,15000000.0,40283321.0,1998.0,1.85,104.0,12170.0,15000000.0,6.4
2331,15000000.0,39100956.0,1993.0,1.85,118.0,114.0,40455386.33009198,7.2
2332,15000000.0,62401343.0,2001.0,1.85,99.0,15369.0,16000000.0,5.7
2333,15000000.0,52501541.0,2014.0,2.35,115.0,4896.0,15000000.0,7.1
2334,15000000.0,69995385.0,1962.0,2.2,227.0,1076.0,15000000.0,8.4
2335,15000000.0,122147772.0,2014.0,2.35,123.0,14100.0,15000000.0,7.7
2336,15000000.0,78054825.0,2011.0,2.35,100.0,34337.0,15000000.0,7.8
2337,15000000.0,35007180.0,2000.0,1.85,106.0,26652.0,15000000.0,5.6
2338,15000000.0,34499204.0,2003.0,2.35,86.0,4435.0,16000000.0,5.1
2339,15000000.0,40127259.0,2009.0,1.85,99.0,16461.0,15000000.0,4.8
2340,15000000.0,40862054.0,2000.0,1.85,120.0,22383.0,15000000.0,6.8
2341,15000000.0,33508485.0,2005.0,1.85,106.0,3462.0,14000000.0,6.4
2342,15000000.0,30857000.0,1987.0,1.85,98.0,20060.0,16000000.0,8.1
2343,15000000.0,37659652.0,2002.0,2.35,94.0,5440.0,15000000.0,4.1
2344,15000000.0,30261293.0,2007.0,2.35,126.0,22745.0,15000000.0,7.6
2345,15000000.0,30138912.0,2014.0,1.85,115.0,525.0,15000000.0,6.7
